s__Actinomyces_europaeus;s__Actinomyces_graevenitzii;s__Actinomyces_odontolyticus;s__Actinomyces_radicidentis;s__Actinomyces_radingae;s__Actinomyces_sp_HMSC035G02;s__Actinomyces_sp_HPA0247;s__Actinomyces_sp_ICM47;s__Actinomyces_sp_oral_taxon_181;s__Actinomyces_sp_S6_Spd3;s__Actinomyces_turicensis;s__Actinomyces_urogenitalis;s__Actinotignum_schaalii;s__Actinotignum_timonense;s__Varibaculum_cambriense;s__Bifidobacterium_adolescentis;s__Bifidobacterium_animalis;s__Bifidobacterium_bifidum;s__Bifidobacterium_breve;s__Bifidobacterium_dentium;s__Bifidobacterium_kashiwanohense;s__Bifidobacterium_longum;s__Bifidobacterium_moukalabense;s__Bifidobacterium_pseudocatenulatum;s__Bifidobacterium_pseudolongum;s__Bifidobacterium_psychraerophilum;s__Bifidobacterium_pullorum;s__Bifidobacterium_saeculare;s__Bifidobacterium_scardovii;s__Parascardovia_denticolens;s__Scardovia_wiggsiae;s__Corynebacterium_accolens;s__Corynebacterium_kroppenstedtii;s__Corynebacterium_provencense;s__Corynebacterium_variabile;s__Lawsonella_clevelandensis;s__Tsukamurella_tyrosinosolvens;s__Dermabacter_hominis;s__Rothia_mucilaginosa;s__Acidipropionibacterium_acidipropionici;s__Cutibacterium_acnes;s__Cutibacterium_avidum;s__Atopobium_minutum;s__Atopobium_parvulum;s__Collinsella_aerofaciens;s__Collinsella_intestinalis;s__Collinsella_sp_CAG_289;s__Enorma_massiliensis;s__Senegalimassilia_anaerobia;s__Asaccharobacter_celatus;s__Cryptobacterium_curtum;s__Eggerthella_lenta;s__Eggerthella_sinensis;s__Gordonibacter_pamelaeae;s__Gordonibacter_urolithinfaciens;s__Paraeggerthella_hongkongensis;s__Slackia_exigua;s__Slackia_isoflavoniconvertens;s__Bacteroides_caccae;s__Bacteroides_cellulosilyticus;s__Bacteroides_clarus;s__Bacteroides_coprophilus;s__Bacteroides_dorei;s__Bacteroides_eggerthii;s__Bacteroides_faecis;s__Bacteroides_finegoldii;s__Bacteroides_fluxus;s__Bacteroides_fragilis;s__Bacteroides_galacturonicus;s__Bacteroides_intestinalis;s__Bacteroides_massiliensis;s__Bacteroides_nordii;s__Bacteroides_ovatus;s__Bacteroides_plebeius;s__Bacteroides_salyersiae;s__Bacteroides_sartorii;s__Bacteroides_sp_D2;s__Bacteroides_stercorirosoris;s__Bacteroides_stercoris;s__Bacteroides_thetaiotaomicron;s__Bacteroides_uniformis;s__Bacteroides_vulgatus;s__Bacteroides_xylanisolvens;s__Barnesiella_intestinihominis;s__Coprobacter_fastidiosus;s__Coprobacter_secundus;s__Dysgonomonas_mossii;s__Dysgonomonas_sp_37_18;s__Butyricimonas_sp;s__Butyricimonas_synergistica;s__Butyricimonas_virosa;s__Odoribacter_splanchnicus;s__Porphyromonas_asaccharolytica;s__Porphyromonas_sp_31_2;s__Porphyromonas_sp_HMSC065F10;s__Paraprevotella_clara;s__Paraprevotella_xylaniphila;s__Prevotella_bivia;s__Prevotella_buccae;s__Prevotella_colorans;s__Prevotella_copri;s__Prevotella_corporis;s__Prevotella_disiens;s__Prevotella_histicola;s__Prevotella_sp_CAG_520;s__Prevotella_timonensis;s__Alistipes_finegoldii;s__Alistipes_indistinctus;s__Alistipes_obesi;s__Alistipes_onderdonkii;s__Alistipes_putredinis;s__Alistipes_shahii;s__Parabacteroides_chartae;s__Parabacteroides_distasonis;s__Parabacteroides_goldsteinii;s__Parabacteroides_gordonii;s__Parabacteroides_johnsonii;s__Parabacteroides_merdae;s__Chryseobacterium_hominis;s__Pedobacter_himalayensis;s__Gemella_haemolysans;s__Gemella_sanguinis;s__Paenibacillus_barengoltzii;s__Macrococcus_caseolyticus;s__Staphylococcus_argenteus;s__Staphylococcus_aureus;s__Staphylococcus_epidermidis;s__Staphylococcus_haemolyticus;s__Staphylococcus_hominis;s__Staphylococcus_lugdunensis;s__Aerococcus_viridans;s__Enterococcus_asini;s__Enterococcus_avium;s__Enterococcus_canintestini;s__Enterococcus_casseliflavus;s__Enterococcus_durans;s__Enterococcus_faecalis;s__Enterococcus_faecium;s__Enterococcus_gallinarum;s__Enterococcus_gilvus;s__Enterococcus_hirae;s__Enterococcus_italicus;s__Enterococcus_raffinosus;s__Lactobacillus_acidophilus;s__Lactobacillus_animalis;s__Lactobacillus_brevis;s__Lactobacillus_casei_group;s__Lactobacillus_crispatus;s__Lactobacillus_fermentum;s__Lactobacillus_gasseri;s__Lactobacillus_gastricus;s__Lactobacillus_harbinensis;s__Lactobacillus_johnsonii;s__Lactobacillus_mucosae;s__Lactobacillus_oris;s__Lactobacillus_paragasseri;s__Lactobacillus_plantarum;s__Lactobacillus_reuteri;s__Lactobacillus_rhamnosus;s__Lactobacillus_ruminis;s__Lactobacillus_salivarius;s__Lactobacillus_vaginalis;s__Pediococcus_acidilactici;s__Leuconostoc_citreum;s__Leuconostoc_garlicum;s__Leuconostoc_lactis;s__Lactococcus_lactis;s__Lactococcus_piscium;s__Streptococcus_agalactiae;s__Streptococcus_anginosus_group;s__Streptococcus_gallolyticus;s__Streptococcus_infantarius;s__Streptococcus_infantis;s__Streptococcus_lutetiensis;s__Streptococcus_macedonicus;s__Streptococcus_mitis;s__Streptococcus_oralis;s__Streptococcus_parasanguinis;s__Streptococcus_pasteurianus;s__Streptococcus_peroris;s__Streptococcus_pneumoniae;s__Streptococcus_salivarius;s__Streptococcus_sp_M334;s__Streptococcus_sp_UMB1385;s__Streptococcus_thermophilus;s__Streptococcus_vestibularis;s__Catabacter_hongkongensis;s__Christensenella_minuta;s__Butyricicoccus_pullicaecorum;s__Butyribacterium_methylotrophicum;s__Clostridium_baratii;s__Clostridium_botulinum;s__Clostridium_butyricum;s__Clostridium_cadaveris;s__Clostridium_disporicum;s__Clostridium_neonatale;s__Clostridium_paraputrificum;s__Clostridium_perfringens;s__Clostridium_sartagoforme;s__Clostridium_sp_7_2_43FAA;s__Clostridium_sp_AM22_11AC;s__Clostridium_sp_CAG_169;s__Clostridium_sp_CAG_299;s__Clostridium_sp_CAG_58;s__Clostridium_sp_MSTE9;s__Clostridium_sporogenes;s__Clostridium_tepidum;s__Hungatella_hathewayi;s__Clostridiales_bacterium_1_7_47FAA;s__Intestinimonas_butyriciproducens;s__Lawsonibacter_asaccharolyticus;s__Anaerofustis_stercorihominis;s__Eubacterium_callanderi;s__Eubacterium_eligens;s__Eubacterium_hallii;s__Eubacterium_limosum;s__Eubacterium_sp_CAG_38;s__Anaerosporobacter_mobilis;s__Anaerostipes_caccae;s__Anaerostipes_hadrus;s__Blautia_coccoides;s__Blautia_hansenii;s__Blautia_hydrogenotrophica;s__Blautia_obeum;s__Blautia_producta;s__Blautia_sp;s__Blautia_sp_CAG_257;s__Blautia_wexlerae;s__Ruminococcus_gnavus;s__Ruminococcus_torques;s__Coprococcus_catus;s__Dorea_formicigenerans;s__Dorea_longicatena;s__Eisenbergiella_massiliensis;s__Eisenbergiella_tayi;s__Fusicatenibacter_saccharivorans;s__Clostridium_aldenense;s__Clostridium_asparagiforme;s__Clostridium_bolteae;s__Clostridium_celerecrescens;s__Clostridium_citroniae;s__Clostridium_clostridioforme;s__Clostridium_lavalense;s__Clostridium_saccharolyticum;s__Clostridium_scindens;s__Clostridium_symbiosum;s__Lachnoclostridium_sp_An298;s__Lachnospira_pectinoschiza;s__Eubacterium_rectale;s__Lachnospiraceae_bacterium_OF09_33XD;s__Robinsoniella_sp_RHS;s__Roseburia_faecis;s__Roseburia_hominis;s__Roseburia_intestinalis;s__Roseburia_inulinivorans;s__Sellimonas_intestinalis;s__Tyzzerella_nexilis;s__Tyzzerella_sp;s__Oscillibacter_sp_57_20;s__Clostridioides_difficile;s__Intestinibacter_bartlettii;s__Peptostreptococcus_anaerobius;s__Romboutsia_ilealis;s__Terrisporobacter_othiniensis;s__Agathobaculum_butyriciproducens;s__Anaerotruncus_colihominis;s__Faecalibacterium_prausnitzii;s__Flavonifractor_plautii;s__Gemmiger_formicilis;s__Clostridium_leptum;s__Clostridium_methylpentosum;s__Ruminococcaceae_bacterium_D16;s__Ruminococcaceae_bacterium_KLE1738;s__Ruminococcus_lactaris;s__Ruthenibacterium_lactatiformans;s__Subdoligranulum_sp;s__Absiella_dolichum;s__Candidatus_Stoquefichus_sp_KLE1796;s__Catenibacterium_mitsuokai;s__Coprobacillus_cateniformis;s__Dielma_fastidiosa;s__Clostridium_innocuum;s__Clostridium_spiroforme;s__Erysipelatoclostridium_ramosum;s__Erysipelotrichaceae_bacterium_3_1_53;s__Faecalicoccus_pleomorphus;s__Faecalitalea_cylindroides;s__Holdemanella_biformis;s__Holdemania_filiformis;s__Massiliomicrobiota_timonensis;s__Firmicutes_bacterium_CAG_102;s__Firmicutes_bacterium_CAG_103;s__Firmicutes_bacterium_CAG_114;s__Firmicutes_bacterium_CAG_145;s__Firmicutes_bacterium_CAG_41;s__Firmicutes_bacterium_CAG_424;s__Firmicutes_bacterium_CAG_646;s__Acidaminococcus_fermentans;s__Acidaminococcus_intestini;s__Phascolarctobacterium_faecium;s__Phascolarctobacterium_succinatutens;s__Megamonas_funiformis;s__Selenomonas_artemidis;s__Allisonella_histaminiformans;s__Anaeroglobus_geminatus;s__Dialister_invisus;s__Dialister_sp_CAG_357;s__Dialister_sp_CAG_486;s__Megasphaera_cerevisiae;s__Megasphaera_elsdenii;s__Megasphaera_hexanoica;s__Megasphaera_micronuciformis;s__Megasphaera_sp_BV3C16_1;s__Negativicoccus_succinicivorans;s__Veillonella_atypica;s__Veillonella_dispar;s__Veillonella_infantium;s__Veillonella_parvula;s__Veillonella_rodentium;s__Veillonella_rogosae;s__Veillonella_seminalis;s__Veillonella_sp_CAG_933;s__Veillonella_sp_DORA_A_3_16_22;s__Veillonella_sp_T11011_6;s__Veillonella_tobetsuensis;s__Veillonellaceae_bacterium;s__Anaerococcus_vaginalis;s__Finegoldia_magna;s__Peptoniphilus_harei;s__Peptoniphilus_sp_HMSC062D09;s__Tissierellia_bacterium_S5_A11;s__Fusobacterium_mortiferum;s__Fusobacterium_nucleatum;s__Fusobacterium_periodonticum;s__Lentisphaerae_bacterium;s__Victivallis_vadensis;s__Azospirillum_sp_47_25;s__Azospirillum_sp_CAG_260;s__Comamonas_aquatica;s__Mesosutterella_multiformis;s__Parasutterella_excrementihominis;s__Sutterella_sp_CAG_351;s__Sutterella_sp_CAG_397;s__Sutterella_sp_CAG_521;s__Sutterella_wadsworthensis;s__Turicimonas_muris;s__Microvirgula_aerodenitrificans;s__Eikenella_corrodens;s__Neisseria_flavescens;s__Neisseria_subflava;s__Bilophila_wadsworthia;s__Desulfovibrio_fairfieldensis;s__Desulfovibrio_piger;s__Campylobacter_concisus;s__Campylobacter_curvus;s__Campylobacter_gracilis;s__Campylobacter_upsaliensis;s__Campylobacter_ureolyticus;s__Aeromonas_caviae;s__Aeromonas_hydrophila;s__Phytobacter_ursingii;s__Atlantibacter_hermannii;s__Citrobacter_amalonaticus;s__Citrobacter_braakii;s__Citrobacter_europaeus;s__Citrobacter_farmeri;s__Citrobacter_freundii;s__Citrobacter_koseri;s__Citrobacter_portucalensis;s__Citrobacter_werkmanii;s__Enterobacter_bugandensis;s__Enterobacter_cloacae_complex;s__Enterobacter_soli;s__Escherichia_coli;s__Escherichia_fergusonii;s__Escherichia_sp_ESNIH1;s__Klebsiella_aerogenes;s__Klebsiella_michiganensis;s__Klebsiella_oxytoca;s__Klebsiella_pneumoniae;s__Klebsiella_quasipneumoniae;s__Klebsiella_variicola;s__Kluyvera_ascorbata;s__Kluyvera_cryocrescens;s__Kluyvera_georgiana;s__Kluyvera_intermedia;s__Lelliottia_jeotgali;s__Lelliottia_nimipressuralis;s__Kluyvera_intestini;s__Pluralibacter_gergoviae;s__Raoultella_ornithinolytica;s__Raoultella_planticola;s__Raoultella_sp_T31;s__Pantoea_dispersa;s__Pantoea_septica;s__Hafnia_paralvei;s__Morganella_morganii;s__Proteus_mirabilis;s__Proteus_penneri;s__Proteus_vulgaris;s__Providencia_alcalifaciens;s__Providencia_rettgeri;s__Serratia_liquefaciens;s__Serratia_marcescens;s__Serratia_ureilytica;s__Aggregatibacter_aphrophilus;s__Haemophilus_haemolyticus;s__Haemophilus_influenzae;s__Haemophilus_parahaemolyticus;s__Haemophilus_parainfluenzae;s__Haemophilus_paraphrohaemolyticus;s__Haemophilus_pittmaniae;s__Haemophilus_quentini;s__Haemophilus_sp_HMSC71H05;s__Haemophilus_sputorum;s__Acinetobacter_baylyi;s__Acinetobacter_bereziniae;s__Acinetobacter_guillouiae;s__Acinetobacter_haemolyticus;s__Acinetobacter_idrijaensis;s__Acinetobacter_johnsonii;s__Acinetobacter_lwoffii;s__Acinetobacter_pittii;s__Acinetobacter_schindleri;s__Acinetobacter_ursingii;s__Moraxella_osloensis;s__Pseudomonas_aeruginosa_group;s__Stenotrophomonas_maltophilia;s__Pseudomonas_geniculata;s__Proteobacteria_bacterium_CAG_139;s__Akkermansia_muciniphila;s__Actinomyces_neuii;s__Bifidobacterium_catenulatum;s__Gordonia_sputi;s__Atopobium_rimae;s__Olsenella_uli;s__Collinsella_tanakaei;s__Slackia_piriformis;s__Bacteroides_coprocola;s__Bacteroides_graminisolvens;s__Bacteroides_xylanolyticus;s__Dysgonomonas_gadei;s__Porphyromonas_uenonis;s__Alloprevotella_tannerae;s__Prevotella_buccalis;s__Prevotella_dentalis;s__Prevotella_denticola;s__Prevotella_melaninogenica;s__Prevotella_multisaccharivorax;s__Prevotella_nigrescens;s__Prevotella_oralis;s__Prevotella_oris;s__Prevotella_oulorum;s__Prevotella_pallens;s__Prevotella_sp_885;s__Prevotella_sp_AM42_24;s__Prevotella_sp_CAG_279;s__Prevotella_sp_CAG_386;s__Prevotella_sp_CAG_604;s__Prevotella_sp_F0091;s__Alistipes_inops;s__Chryseobacterium_arthrosphaerae;s__Bacillus_cereus_group;s__Granulicatella_elegans;s__Enterococcus_cecorum;s__Enterococcus_malodoratus;s__Lactobacillus_amylovorus;s__Lactobacillus_buchneri;s__Lactobacillus_delbrueckii;s__Lactobacillus_vaccinostercus;s__Pediococcus_pentosaceus;s__Weissella_confusa;s__Lactococcus_garvieae;s__Lactococcus_raffinolactis;s__Streptococcus_australis;s__Streptococcus_massiliensis;s__Streptococcus_sanguinis;s__Streptococcus_sp_A12;s__Streptococcus_sp_F0442;s__Streptococcus_viridans;s__Clostridium_sp_44_14;s__Clostridium_sp_AF36_4;s__Clostridium_sp_AM58_1XD;s__Clostridium_sp_CAG_122;s__Clostridium_sp_CAG_12237_41;s__Clostridium_sp_CAG_217;s__Clostridium_sp_CAG_221;s__Clostridium_sp_CAG_253;s__Clostridium_sp_CAG_265;s__Clostridium_sp_CAG_273;s__Clostridium_sp_CAG_277;s__Clostridium_sp_CAG_505;s__Clostridium_ventriculi;s__Hungatella_effluvii;s__Lactonifactor_longoviformis;s__Mogibacterium_diversum;s__Bacteroides_pectinophilus;s__Clostridiales_bacterium_KLE1615;s__Eubacterium_ramulus;s__Eubacterium_sp_36_13;s__Eubacterium_sp_CAG_161;s__Eubacterium_sp_CAG_251;s__Eubacterium_sp_CAG_274;s__Eubacterium_sp_CAG_581;s__Pseudoramibacter_alactolyticus;s__Anaerotignum_lactatifermentans;s__Blautia_sp_AF19_10LB;s__Blautia_sp_N6H1_15;s__Cellulosilyticum_lentocellum;s__Coprococcus_comes;s__Coprococcus_eutactus;s__Dorea_sp_D27;s__Lachnospiraceae_bacterium_oral_taxon_096;s__Roseburia_sp_CAG_100;s__Roseburia_sp_CAG_10041_57;s__Roseburia_sp_CAG_182;s__Peptococcus_niger;s__Paeniclostridium_sordellii;s__Eubacterium_siraeum;s__Ruminococcus_bicirculans;s__Ruminococcus_bromii;s__Subdoligranulum_sp_APC924_74;s__Solobacterium_moorei;s__Turicibacter_sanguinis;s__Firmicutes_bacterium_AF16_15;s__Firmicutes_bacterium_AM10_47;s__Firmicutes_bacterium_CAG_466;s__Firmicutes_bacterium_CAG_56;s__Firmicutes_bacterium_CAG_65_45_313;s__Acidaminococcus_sp_CAG_542;s__Mitsuokella_jalaludinii;s__Mitsuokella_multacida;s__Mitsuokella_sp_oral_taxon_131;s__Dialister_pneumosintes;s__Dialister_succinatiphilus;s__Megasphaera_sp_DISK_18;s__Megasphaera_sp_MJR8396C;s__Peptoniphilus_lacrimalis;s__Peptoniphilus_sp_DNF00840;s__Fusobacterium_sp_oral_taxon_370;s__Brevundimonas_diminuta;s__Brevundimonas_naejangsanensis;s__Acetobacter_indonesiensis;s__Neisseria_perflava;s__Desulfovibrionaceae_bacterium;s__Desulfovibrio_desulfuricans;s__Campylobacter_jejuni;s__Campylobacter_showae;s__Plesiomonas_shigelloides;s__Citrobacter_sp_50677481;s__Citrobacter_sp_MGH106;s__Escherichia_albertii;s__Kosakonia_cowanii;s__Kosakonia_sacchari;s__Leclercia_adecarboxylata;s__Salmonella_enterica;s__Ewingella_americana;s__Aggregatibacter_segnis;s__Acinetobacter_junii;s__Acinetobacter_soli;s__Pseudomonas_fragi;s__Brachyspira_pilosicoli;s__Cryptosporidium_hominis;s__Cryptosporidium_meleagridis;s__Cryptosporidium_parvum;s__Giardia_intestinalis;s__Methanobrevibacter_smithii;s__Methanosphaera_stadtmanae;s__Bifidobacterium_angulatum;s__Bifidobacterium_anseris;s__Bifidobacterium_gallinarum;s__Bifidobacterium_italicum;s__Corynebacterium_argentoratense;s__Collinsella_stercoris;s__Cryptobacterium_sp_CAG_338;s__Eggerthella_sp_CAG_209;s__Eggerthella_sp_CAG_298;s__Bacteroidetes_oral_taxon_274;s__Bacteroides_coprosuis;s__Bacteroides_sp_CAG_144;s__Bacteroides_sp_CAG_462;s__Bacteroides_sp_CAG_754;s__Odoribacter_laneus;s__Odoribacter_sp_CAG_788;s__Porphyromonas_endodontalis;s__Porphyromonas_gulae;s__Sanguibacteroides_justesenii;s__Prevotella_intermedia;s__Prevotella_sp_CAG_1031;s__Prevotella_sp_CAG_5226;s__Prevotella_sp_CAG_891;s__Prevotella_stercorea;s__Alistipes_sp_CAG_268;s__Alistipes_timonensis;s__Rikenella_microfusus;s__Parabacteroides_sp_CAG_409;s__Candidatus_Gastranaerophilales_bacterium_HUM_10;s__Candidatus_Gastranaerophilales_bacterium_HUM_11;s__Candidatus_Gastranaerophilales_bacterium_HUM_18;s__Candidatus_Gastranaerophilales_bacterium_HUM_21;s__Candidatus_Gastranaerophilales_bacterium_HUM_4;s__Candidatus_Melainabacteria_bacterium_35_41;s__Enterococcus_thailandicus;s__Streptococcus_gordonii;s__Streptococcus_sp_SK643;s__Clostridium_sp_CAG_138;s__Clostridium_sp_CAG_167;s__Clostridium_sp_CAG_226;s__Clostridium_sp_CAG_230;s__Clostridium_sp_CAG_245;s__Clostridium_sp_CAG_269;s__Clostridium_sp_CAG_288;s__Clostridium_sp_CAG_302;s__Clostridium_sp_CAG_306;s__Clostridium_sp_CAG_354;s__Clostridium_sp_CAG_356;s__Clostridium_sp_CAG_389;s__Clostridium_sp_CAG_417;s__Clostridium_sp_CAG_440;s__Clostridium_sp_CAG_470;s__Clostridium_sp_CAG_492;s__Clostridium_sp_CAG_508;s__Clostridium_sp_CAG_510;s__Clostridium_sp_CAG_533;s__Clostridium_sp_CAG_567;s__Clostridium_sp_CAG_571;s__Clostridium_sp_CAG_594;s__Clostridium_sp_CAG_628;s__Clostridium_sp_CAG_75;s__Clostridium_sp_CAG_793;s__Clostridium_sp_CAG_813;s__Clostridium_sp_CAG_964;s__Clostridium_sp_chh4_2;s__Monoglobus_pectinilyticus;s__Eubacterium_coprostanoligenes;s__Eubacterium_sp_AF17_7;s__Eubacterium_sp_CAG_115;s__Eubacterium_sp_CAG_180;s__Eubacterium_sp_CAG_192;s__Eubacterium_sp_CAG_252;s__Eubacterium_sp_OM08_24;s__Eubacterium_ventriosum;s__Blautia_sp_CAG_52;s__Butyrivibrio_crossotus;s__Butyrivibrio_sp;s__Butyrivibrio_sp_CAG_318;s__Coprococcus_sp_CAG_782;s__Dorea_sp_CAG_317;s__Lachnoclostridium_sp_An118;s__Roseburia_sp_CAG_197;s__Roseburia_sp_CAG_303;s__Roseburia_sp_CAG_380;s__Roseburia_sp_CAG_471;s__Oscillibacter_sp_CAG_155;s__Oscillibacter_sp_CAG_241;s__Clostridium_hiranonis;s__Peptostreptococcus_russellii;s__Anaeromassilibacillus_sp_An250;s__Anaerotruncus_sp_CAG_528;s__Faecalibacterium_sp_CAG_74;s__Faecalibacterium_sp_CAG_74_58_120;s__Ruminococcus_callidus;s__Ruminococcus_sp_37_24;s__Ruminococcus_sp_CAG_177;s__Ruminococcus_sp_CAG_254;s__Ruminococcus_sp_CAG_330;s__Ruminococcus_sp_CAG_353;s__Ruminococcus_sp_CAG_403;s__Ruminococcus_sp_CAG_488;s__Ruminococcus_sp_CAG_563;s__Coprobacillus_sp_CAG_605;s__Coprobacillus_sp_CAG_826;s__Firmicutes_bacterium_CAG_110;s__Firmicutes_bacterium_CAG_124;s__Firmicutes_bacterium_CAG_129;s__Firmicutes_bacterium_CAG_137;s__Firmicutes_bacterium_CAG_170;s__Firmicutes_bacterium_CAG_176;s__Firmicutes_bacterium_CAG_194;s__Firmicutes_bacterium_CAG_240;s__Firmicutes_bacterium_CAG_24053_14;s__Firmicutes_bacterium_CAG_313;s__Firmicutes_bacterium_CAG_321;s__Firmicutes_bacterium_CAG_460;s__Firmicutes_bacterium_CAG_582;s__Firmicutes_bacterium_CAG_83;s__Firmicutes_bacterium_CAG_95;s__Phascolarctobacterium_sp_CAG_266;s__Selenomonas_sputigena;s__Parvimonas_sp_KA00067;s__Fusobacterium_equinum;s__Fusobacterium_ulcerans;s__Fusobacterium_varium;s__Victivallales_bacterium_CCUG_44730;s__Comamonas_kerstersii;s__Oxalobacter_formigenes;s__Laribacter_hongkongensis;s__Succinatimonas_sp_CAG_777;s__Pseudomonas_helleri;s__Pseudomonas_lundensis;s__Proteobacteria_bacterium_CAG_495;s__Pyramidobacter_piscolens;s__Mycoplasma_sp_CAG_877;s__Blastocystis_sp_subtype_1;age_months;body_weight
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.46743;1.68915;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.84342;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.84;6.75
